followers,following,posts,has_profile_pic,username_length
56,77,2,1,0.6737625569672872
279,441,2,0,0.4001888179332611
78,759,0,0,0.4704308927542019
44,86,0,0,0.4253893846631799
94,359,2,0,0.4663601272282528
54,46,0,0,0.2856837127987001
10,79,4,1,0.5405188117624915
15,2,0,0,0.1248494995900463
285,1151,113,0,0.0605310375469642
106,485,12,0,0.2669751068984718
5,15,0,0,0.5254417670416699
40,237,0,0,0.2537054117436371
16,81,0,0,0.4633072653499513
51,134,12,0,0.5787211704826689
4,21,0,0,0.5903739721707862
54,48,4,0,0.2816641722635931
128,187,1,0,0.3619358889354305
1,0,0,0,0.4071348662852713
59,38,6,1,0.3101774913500414
281,2209,14,1,0.3155204892675224
566,469,6,0,0.2752682010224584
43,44,0,0,0.0702106012149881
49,138,15,1,0.3698674454877412
5,47,18,0,0.0272717157406768
60,74,4,0,0.8355031642100558
16,23,1,0,0.4677514152602904
56,31,0,0,0.2400245357314988
35,135,1,0,0.0
4,34,3,0,0.2071148655269837
55,2,0,0,0.0084982741322304
5,36,0,0,0.4881338887155131
214,1534,24,0,0.3466406312934026
131,335,23,1,0.1084484296034698
15,1,0,0,0.234974990142864
77,103,10,0,0.4296493308954647
157,444,7,1,0.3416250096748581
3,799,0,0,0.0139729519948866
15,0,0,0,0.1565260624162507
138,299,7,0,0.3097773504876034
34,36,1,0,0.8646233185449133
58,37,5,0,0.3366665398486401
0,0,0,0,0.1471906984830991
66,89,9,0,0.136504728903192
99,250,9,0,0.7759952915631442
66,696,15,1,0.2691778900069449
131,115,1,0,0.2645127557197131
15,1,0,0,0.1988531574507567
15,50,1,0,0.2457575194142943
14,22,1,0,0.2655097091472254
78,168,2,0,0.7804847410976337
67,159,10,0,0.5881615639877997
39,42,0,0,0.4737999182123161
17,0,0,0,0.0831040245405863
141,1364,7,1,0.3799608654453087
0,175,0,0,0.0157115661847454
23,37,7,1,0.2221694169778529
11,14,1,0,0.3441670388562446
17,80,0,1,0.4228757283082454
46,128,0,0,0.0
132,855,7,1,0.2966110432843421
6,14,0,0,0.3930860754135514
95,413,2,0,0.4025298330321505
37,139,1,1,0.0690633913980786
90,414,1,0,0.407388580564316
158,429,8,0,0.3259747748262807
32,28,43,0,0.1532249604145579
148,314,6,0,0.2492121500410258
356,2171,21,1,0.5721417017460676
117,1104,4,0,0.4608634443518772
36,225,0,0,0.2823853114863427
51,14,0,0,0.4579897195092384
42,124,2,0,0.4422916464605939
21,45,0,0,0.4
301,1349,2,0,0.453983410664642
237,814,2,1,0.5251279038843877
56,33,81,1,0.1173395124331146
23,39,11,0,0.1990030531675835
70,341,0,0,0.4675966258794353
5,120,0,1,0.3717082619565302
29,89,0,0,0.1548176934385388
15,3,0,0,0.0
47,1,0,0,0.3682257790667699
346,1660,27,0,0.1567417126232648
28,184,1,0,0.1002019205626197
23,56,160,1,0.4196829669005745
376,397,2,0,0.0464859655996781
48,43,8,0,0.2290030170374799
31,88,0,0,0.0989624572715762
53,44,0,0,0.3768838757561693
96,27,0,0,0.1373519594189653
15,3,0,0,0.0487542572357957
47,43,0,0,0.0
14,595,0,0,0.0038655764520119
48,58,0,0,0.0178611292592941
0,0,0,0,0.0074821205194973
68,28,0,0,0.6776179409171936
477,2830,4,0,0.0
2,0,0,0,0.6601535676324813
52,407,0,0,0.3531269835657154
13,302,125,0,0.8453717077411802
20,7,0,0,0.2478234632343641
11,551,0,0,0.6273228516662605
1,0,0,0,0.5829453487915797
155,527,13,1,0.3734373363567341
20,9,0,0,0.1560586419217199
13,21,1,0,0.1559510362715043
5,35,0,0,0.4133091727512443
10,182,0,0,0.0444083009297223
46,92,0,0,0.2114786746322935
156,449,6,1,0.3327768873748866
5,47,20,1,0.0039402756565726
15,48,0,0,0.224068837326494
2,55,5,1,0.2602157358722677
47,122,0,0,0.1272221006802638
77,743,1,0,0.3284704008900137
0,79,2,0,0.0
8,44,4,0,0.1457268072921979
0,176,0,0,0.0
51,17,0,0,0.4556028648811361
44,90,0,0,0.3418678193781009
20,4,0,0,0.3456952985305248
48,11,1,0,0.2577129195686052
16,42,0,0,0.260751941872019
306,1375,8,0,0.4380556026887214
25,44,0,0,0.4832027336083552
28,318,85,0,0.8058437463009388
0,802,0,0,0.0
135,854,6,0,0.2856819061480842
19,15,0,0,0.4989812063194455
32,42,0,0,0.3106794386620331
15,0,0,0,0.2657433147932971
24,39,17,0,0.1305836279793515
24,611,0,0,0.1440515217571372
0,71,0,0,0.0
37,20,2,0,0.4527238071771813
15,0,0,0,0.2185039833504584
5,170,0,0,0.0
23,81,0,1,0.3507486231621421
15,0,0,0,0.2713986102335276
5,39,2,1,0.2723227023594321
2,10,0,0,0.3042865373248407
40,235,0,0,0.33
131,246,5,0,0.5295659259793566
16,24,1,0,0.4568766560381914
15,1,0,0,0.0
51,1,0,0,0.0059580792699253
15,4,0,0,0.0
202,235,6,1,0.2709104056624747
325,1638,29,0,0.1904877517596563
51,47,0,0,0.4564981572519823
2,49,0,0,0.0968926520176247
143,883,9,0,0.1855005706572697
143,241,5,0,0.4605864271197408
3,2,0,0,0.2453195310056821
702,2607,21,1,0.040056417276256
34,39,0,0,0.2597172121146119
93,55,3,0,0.0
54,752,1,0,0.4584480191190665
43,486,0,0,0.5758447796270206
55,165,0,0,0.1690105956872868
15,35,0,0,0.436517441028977
182,825,5,0,0.3545356891696509
46,144,0,0,0.44
4,16,0,0,0.42417438860803
22,37,3,1,0.0820635288830095
33,22,1,0,0.4699906010308012
22,7,0,0,0.149306041691775
32,22,0,0,0.6637494223271242
12,38,4,1,0.0
87,154,139,1,0.4555038428328928
55,47,9,1,0.0922072417781037
74,110,10,0,0.547395291965573
24,86,0,0,0.3230766894916122
14,586,0,0,0.1206706688807117
6,118,0,1,0.359596510459627
23,9,0,0,0.1018469986575279
34,222,35,1,0.1544915778470796
78,27,0,0,0.8219036087393305
71,369,0,0,0.4734248635399028
42,231,0,0,0.2146771985740564
50,137,10,1,0.3914642539086838
25,42,1,0,0.2008286467621484
0,0,0,0,0.0535892241177181
10,78,0,0,0.3736007779921135
40,66,7,0,0.1758287799690437
1240,273,25,0,0.0265036987382598
10,48,3,0,0.2236236227972428
16,0,0,0,0.1352681150841681
11,3,0,0,0.2133884027752042
19,37,3,1,0.0540238883198775
155,423,5,0,0.2502295670400911
4,14,5,0,0.5652049042888297
45,43,0,0,0.0
23,258,90,1,0.4271340856110761
19,46,0,0,0.187903081252283
132,113,1,0,0.2688933074945564
9,2,0,0,0.4851005703213751
75,18,40,0,0.1808085708505959
393,366,40,1,0.1159183764468692
59,37,5,0,0.3326757231456522
12,0,0,0,0.3759898510758193
41,239,0,0,0.1764111479402312
2,55,1,0,0.1979611033480592
50,0,0,0,0.1829313665323138
28,529,2,0,0.6701484055211174
50,46,0,0,0.4024490124203683
287,1133,103,1,0.071125412555202
14,1,0,0,0.0257485283909026
16,1,0,0,0.0
51,127,1,0,0.7195789610945786
77,438,1,1,0.3975446615547169
51,1,0,0,0.0214187354531626
382,2369,16,1,0.1558198045353126
17,44,0,0,0.4993564788503204
631,506,6,1,0.2990993485568238
18,129,3,0,0.0
98,137,1,0,0.3884235594519001
48,0,0,0,0.1912509174018966
9,56,0,0,0.3328428762504484
78,761,0,0,0.4848983196906946
90,405,0,0,0.2616690243892312
61,151,4,1,0.4337580501584608
48,1,0,0,0.111675126603975
15,25,1,1,0.275348680037589
0,73,0,0,0.0
39,66,6,0,0.3102010649786832
49,0,0,0,0.3250002249520624
1387,4927,69,0,0.1163880799107591
50,58,0,0,0.2087798802101249
59,240,3,0,0.3906742951320222
51,1,0,0,0.0468330185933813
46,124,2,0,0.5815210129286406
64,161,0,1,0.0172761141287835
3,25,3,0,0.1971561885693892
43,64,6,1,0.1689859020498573
18,16,0,0,0.5508876593929768
297,903,5,0,0.038672906956394
31,90,0,0,0.1099279658735811
25,213,1,0,0.1403992597572716
16,5,0,0,0.0615664823929988
286,876,9,0,0.0711152504262918
0,1,0,0,0.1394385176120771
35,324,66,0,0.7642657137241845
101,338,9,1,0.4408271972358822
24,87,0,0,0.3923469278570172
31,4,0,0,0.3648874049896569
92,403,0,0,0.2616448772994846
118,1102,4,0,0.4639061630885145
42,611,0,0,0.1284456588739372
70,736,0,0,0.3080174601589867
46,97,0,1,0.0827707575461046
26,48,0,0,0.4
93,105,4,0,0.1931817065009325
23,26,0,0,0.1600484753773907
23,60,2,0,0.2551592694367992
86,764,22,1,0.4710713715194155
21,11,0,0,0.2610256001816426
0,34,0,0,0.3321793445824111
14,23,0,0,0.0951171285664679
11,1,0,0,0.433209589764307
48,11,1,0,0.2451033189234544
289,409,5,0,0.1552004658349217
260,443,2,0,0.4142412404749995
48,0,0,0,0.18606386431954
30,304,72,0,0.6555939201023661
38,19,2,0,0.4541496714904749
51,765,0,0,0.2203721615873838
296,1394,2,0,0.4218091321973292
800,608,3,0,0.3163052748295838
2,24,3,0,0.5430635623792435
65,84,3,0,0.1328935012833551
78,60,48,1,0.0
88,431,1,0,0.395384218713947
44,46,0,0,0.619304182087126
311,1253,49,0,0.2850233263946642
6,598,0,0,0.0419739297921945
22,37,3,1,0.0810128494966828
47,1,0,0,0.3685454575011217
141,318,1,0,0.043534497612655
18,153,2,0,0.259420678193104
23,4,0,0,0.2278095782186258
68,365,0,0,0.5009021174530572
847,3902,109,1,0.315755357716691
19,0,0,0,0.3265570118178072
291,2284,12,1,0.492871041908698
46,60,0,0,0.1829120721103795
40,229,0,1,0.3660935422256693
33,86,0,0,0.1440569911151898
9,18,0,0,0.3049469438536178
50,47,0,0,0.4842345028281037
82,72,31,1,0.0
0,228,0,0,0.4381731361419394
56,714,14,0,0.3191799420214467
66,74,43,1,0.3742413827074957
67,91,10,1,0.161961288049048
31,46,0,0,0.481506468557965
15,4,0,0,0.0575624116355512
18,103,3,0,0.2663815642504221
8,21,1,1,0.3272023399486093
39,143,0,1,0.1278238753016167
47,7,0,0,0.3144920012644429
24,86,0,0,0.3407282742643868
46,46,0,0,0.2558039182769304
14,302,125,0,0.856160745364368
42,213,0,0,0.2902273822441823
89,333,0,0,0.2220106210439212
121,135,2,0,0.2274279590096693
60,49,10,1,0.031427107245561
4,73,0,0,0.1762417675783184
52,134,0,0,0.6743323788570914
173,163,3,0,0.3498772748280975
43,86,0,0,0.4064840062973403
63,342,1,0,0.5867088910971288
47,9,0,0,0.3694759238511994
15,34,0,0,0.4523690738452099
15,2,0,0,0.1559065586953631
66,754,0,0,0.2854376596880166
15,1,0,0,0.0
5,47,16,0,0.0565758863055612
144,488,12,0,0.0359668752465641
72,4,0,0,0.21226632516432
32,116,2,0,0.431754733906909
37,18,6,0,0.3836057879411447
0,837,0,0,0.0
50,39,0,0,0.820412833939779
83,728,14,1,0.4156139311622557
51,60,2,0,0.4348757370365724
4,215,14,0,0.2217933758328614
107,234,4,0,0.3645067674252316
19,76,0,1,0.4232669585849243
2,599,0,0,0.0575746254503159
1,217,7,0,0.2581354716545618
51,24,0,0,0.5119855599522316
20,0,0,0,0.47310758682916
1314,5120,75,0,0.293325859471503
57,344,0,0,0.605470903791362
